Date,HDFC_Open,HDFC_Close,HUL_Open,HUL_Close
2012-06-21 00:00:00+05:30,240.53233055915123,245.00001525878906,365.9474616044577,371.68243408203125
2012-06-22 00:00:00+05:30,241.48000119561672,245.6543426513672,370.430442419416,371.8035888671875
2012-06-25 00:00:00+05:30,246.12821512155102,242.2020721435547,371.56136836034534,371.60174560546875
2012-06-26 00:00:00+05:30,242.7887473838667,245.24822998046875,370.14778945959307,364.0493469238281
2012-06-27 00:00:00+05:30,246.39904301544357,247.7528839111328,364.9377776387852,365.46282958984375
2012-06-28 00:00:00+05:30,248.75343358556765,249.48117065429688,365.5032665599841,364.8166809082031
2012-06-29 00:00:00+05:30,251.11861473416891,256.3265686035156,370.51127020186436,367.1187438964844
2012-07-02 00:00:00+05:30,256.5313158358445,261.0570068359375,366.1090277021843,360.737548828125
2012-07-03 00:00:00+05:30,261.94390692092776,261.921142578125,360.6567838739408,356.4969177246094
2012-07-04 00:00:00+05:30,262.3077884164371,262.8990783691406,358.5347642343614,356.98602294921875
2012-07-05 00:00:00+05:30,262.85361192291634,265.6736145019531,357.02679005131813,359.34991455078125
2012-07-06 00:00:00+05:30,264.76395289425005,264.4910583496094,359.4721673248648,363.58856201171875
2012-07-09 00:00:00+05:30,263.7859963613755,262.96728515625,363.8738531573948,361.8768005371094
2012-07-10 00:00:00+05:30,263.8087636381659,267.7431640625,363.22177707980643,363.8738708496094
2012-07-11 00:00:00+05:30,266.94720261395486,266.99267578125,363.5478499245876,359.7982482910156
2012-07-12 00:00:00+05:30,265.58267257417066,263.854248046875,358.6569730614432,361.0616149902344
2012-07-13 00:00:00+05:30,266.08298935968133,267.0154113769531,360.77640547149116,359.5537109375
2012-07-16 00:00:00+05:30,267.44752715705556,265.0141296386719,360.2872865282756,359.59442138671875
2012-07-17 00:00:00+05:30,266.9926780311529,265.2870178222656,359.6759241350106,362.039794921875
2012-07-18 00:00:00+05:30,265.94654308089406,266.99267578125,363.42556497580756,363.7923583984375
2012-07-19 00:00:00+05:30,267.7204236699454,268.0843200683594,365.83016041177206,364.07763671875
2012-07-20 00:00:00+05:30,267.90239895622125,264.99139404296875,364.1184161725739,363.58856201171875
2012-07-23 00:00:00+05:30,262.62619699740594,260.6248779296875,363.1401852247112,361.0616149902344
2012-07-24 00:00:00+05:30,260.42021389465594,261.10247802734375,369.0906809325194,388.16473388671875
2012-07-25 00:00:00+05:30,261.28434787554284,262.0120849609375,386.08615293643584,378.58697509765625
2012-07-26 00:00:00+05:30,262.89912403006366,257.35003662109375,379.0352434577179,376.46759033203125
2012-07-27 00:00:00+05:30,260.1700245748472,265.9010314941406,378.22011528760515,378.7091979980469
2012-07-30 00:00:00+05:30,267.03808574599884,267.1063232421875,381.399160746661,379.6466369628906
2012-07-31 00:00:00+05:30,268.35719736116283,267.33380126953125,379.1575410517958,380.9508361816406
2012-08-01 00:00:00+05:30,266.333183115245,266.7652893066406,379.8096251003764,383.233154296875
2012-08-02 00:00:00+05:30,266.7652632684667,264.9458923339844,383.39621441778786,381.84747314453125
2012-08-03 00:00:00+05:30,264.2636096618173,267.5384826660156,380.09492373281967,380.3394775390625
2012-08-06 00:00:00+05:30,269.7900060290585,273.0193786621094,381.6844478708382,380.9508361816406
2012-08-07 00:00:00+05:30,273.8153231303622,272.95111083984375,381.56213471896206,383.02935791015625
2012-08-08 00:00:00+05:30,272.90561982019034,272.4053039550781,383.1108851402513,388.9390563964844
2012-08-09 00:00:00+05:30,273.3604733759945,275.0206604003906,389.0206043655544,397.9870300292969
2012-08-10 00:00:00+05:30,272.90559159651906,273.8835144042969,396.19375272472155,405.6900329589844
2012-08-13 00:00:00+05:30,272.90560596017406,276.294189453125,403.244640835746,399.6580505371094
2012-08-14 00:00:00+05:30,276.1122357546153,276.6125793457031,401.0437474626378,404.2227478027344
2012-08-16 00:00:00+05:30,276.54438050866327,272.9283752441406,402.8778355595076,403.285400390625
2012-08-17 00:00:00+05:30,272.2688293340909,270.6768798828125,403.4483823582501,410.3362121582031
2012-08-21 00:00:00+05:30,270.6314280588549,271.2682189941406,409.92870128862415,418.65057373046875
2012-08-22 00:00:00+05:30,270.3585291640724,271.4956359863281,417.34634432898457,418.0391845703125
2012-08-23 00:00:00+05:30,272.63270463588265,271.8594665527344,417.55009494813305,424.19342041015625
2012-08-24 00:00:00+05:30,269.9491328053582,271.2226867675781,423.826639793398,422.1963806152344
2012-08-27 00:00:00+05:30,270.63144381243046,270.3357849121094,423.8673295627924,424.72320556640625
2012-08-28 00:00:00+05:30,269.6762678685511,268.0615539550781,424.68256005051444,427.2094421386719
2012-08-29 00:00:00+05:30,268.0160272381381,267.6976318359375,425.78291750233444,425.9459533691406
2012-08-30 00:00:00+05:30,266.537847735984,271.0408020019531,423.09305453915164,430.9590759277344
2012-08-31 00:00:00+05:30,268.51637489538007,270.79058837890625,430.30695976173945,419.8732604980469
2012-09-03 00:00:00+05:30,271.7912618567466,268.5618896484375,422.19640983867004,419.8732604980469
2012-09-04 00:00:00+05:30,268.6073642207642,268.4026794433594,419.0172992069071,424.72320556640625
2012-09-05 00:00:00+05:30,267.4475034754271,269.3123474121094,422.2778824691373,432.9968566894531
2012-09-06 00:00:00+05:30,268.402668132697,267.5157470703125,432.9153536833302,429.1250305175781
2012-09-07 00:00:00+05:30,270.29031814367124,268.5391845703125,432.8338871551208,439.3141784667969
2012-09-10 00:00:00+05:30,269.0394633852059,268.8802795410156,441.8001696643825,436.216552734375
2012-09-11 00:00:00+05:30,267.78864806723726,270.3585205078125,435.60538470577296,433.5267639160156
2012-09-12 00:00:00+05:30,270.7451441680512,272.5417785644531,435.2792906699471,440.9851989746094
2012-09-13 00:00:00+05:30,273.3604899537989,272.5417785644531,440.1699422740513,445.9165954589844
2012-09-14 00:00:00+05:30,275.90754058034213,278.704833984375,449.9515222372111,446.73175048828125
2012-09-17 00:00:00+05:30,281.5476081753598,276.6807861328125,451.5819088735952,433.5267639160156
2012-09-18 00:00:00+05:30,276.68078142872986,275.3844909667969,432.8338047966477,433.9750061035156
2012-09-20 00:00:00+05:30,273.8153268734695,276.0440673828125,428.3506670766532,429.9809265136719
2012-09-21 00:00:00+05:30,276.862801533479,284.344970703125,432.99692556059944,431.77423095703125
2012-09-24 00:00:00+05:30,284.50412833146225,288.82513427734375,432.0186083889793,422.2778015136719
2012-09-25 00:00:00+05:30,287.91546372438063,289.6893615722656,422.23714016808464,430.7145080566406
2012-09-26 00:00:00+05:30,288.7568727466283,286.89202880859375,430.30697576555133,429.4510498046875
2012-09-27 00:00:00+05:30,287.9154238784282,286.9147644042969,431.9371901121543,438.3359375
2012-09-28 00:00:00+05:30,287.41512411296736,286.164306640625,438.7435415358877,444.9385070800781
2012-10-01 00:00:00+05:30,286.0961224618987,283.298828125,442.61551447742505,442.49322509765625
2012-10-03 00:00:00+05:30,283.82187883440344,281.7523498535156,442.0039475489907,452.8044128417969
2012-10-04 00:00:00+05:30,282.6847586810257,287.1422119140625,453.6195422978577,452.8044128417969
2012-10-05 00:00:00+05:30,290.18968272507055,283.0941467285156,455.6575392448265,460.8743896484375
2012-10-08 00:00:00+05:30,283.7763639693702,282.32086181640625,458.95863301161785,456.51324462890625
2012-10-09 00:00:00+05:30,284.2539597501129,284.6178283691406,457.4914972181444,463.68646240234375
2012-10-10 00:00:00+05:30,283.82186130209186,281.070068359375,462.1785546130952,459.65167236328125
2012-10-11 00:00:00+05:30,282.52553936612657,284.20843505859375,461.97469744945994,465.7242736816406
2012-10-12 00:00:00+05:30,286.55089441184316,287.073974609375,467.8436117771316,468.740234375
2012-10-15 00:00:00+05:30,287.64256279459244,288.43853759765625,468.6994703429056,471.5931701660156
2012-10-16 00:00:00+05:30,288.9388251110474,286.73284912109375,471.55246602757165,468.0881652832031
2012-10-17 00:00:00+05:30,287.4606042879118,285.68670654296875,468.74030572303155,467.11004638671875
2012-10-18 00:00:00+05:30,286.55094099381773,289.3709716796875,467.3136280463041,469.18841552734375
2012-10-19 00:00:00+05:30,287.46060187947495,285.86865234375,467.88446347936485,461.8117370605469
2012-10-22 00:00:00+05:30,284.36773640844615,290.6445617675781,461.89330576562907,464.1756591796875
2012-10-23 00:00:00+05:30,290.6672486086704,288.415771484375,464.5424111433251,464.9091796875
2012-10-25 00:00:00+05:30,287.75621317349885,289.8939514160156,465.39822865346616,459.69232177734375
2012-10-29 00:00:00+05:30,290.1214054737381,291.3722229003906,448.3212732869441,445.10150146484375
2012-10-30 00:00:00+05:30,289.7575079411477,288.2110595703125,444.8161676119085,448.8102722167969
2012-10-31 00:00:00+05:30,288.41574174945146,288.46124267578125,448.48433171972056,445.5498352050781
2012-11-01 00:00:00+05:30,287.8017319333115,285.91412353515625,444.5571284778815,444.5984802246094
2012-11-02 00:00:00+05:30,290.18961085366425,286.68731689453125,447.90752173944827,440.9173583984375
2012-11-05 00:00:00+05:30,287.46060608390746,288.82513427734375,443.72998463321915,440.9173583984375
2012-11-06 00:00:00+05:30,288.347575466905,290.8946838378906,438.84928691324177,440.79327392578125
2012-11-07 00:00:00+05:30,290.98559254881883,291.1220397949219,440.1727224420885,442.199462890625
2012-11-08 00:00:00+05:30,289.5074547184092,290.6445617675781,440.29690761106775,441.20684814453125
2012-11-09 00:00:00+05:30,290.30336453507414,290.8036804199219,440.3796316450337,437.7325134277344
2012-11-12 00:00:00+05:30,289.84850982330545,296.2390441894531,436.82247688756775,438.2701416015625
2012-11-15 00:00:00+05:30,294.283209641713,293.94207763671875,439.6763753977776,441.5790100097656
2012-11-16 00:00:00+05:30,292.46387374479974,292.12274169921875,440.4623211087791,430.9904479980469
2012-11-19 00:00:00+05:30,290.98562614992403,294.1695251464844,430.9904588936246,427.3919982910156
2012-11-20 00:00:00+05:30,295.2384226838919,297.39892578125,428.38463717680736,430.32867431640625
2012-11-21 00:00:00+05:30,297.99019003127125,301.87908935546875,429.0050235696961,433.96844482421875
2012-11-22 00:00:00+05:30,303.2891029512842,304.3352355957031,433.5548789883918,433.7616882324219
2012-11-23 00:00:00+05:30,304.5172097269125,304.63092041015625,435.5402265645209,438.60101318359375
2012-11-26 00:00:00+05:30,306.1091371534326,301.0603942871094,438.43561586332487,444.55718994140625
2012-11-27 00:00:00+05:30,302.42491200427247,309.52044677734375,444.63985301418893,448.0729064941406
2012-11-29 00:00:00+05:30,308.1559614871072,318.3216857910156,446.87346751713943,453.45001220703125
2012-11-30 00:00:00+05:30,318.8447319234887,320.1865234375,453.32586627163766,445.1361999511719
2012-12-03 00:00:00+05:30,318.3898536018116,312.45416259765625,447.36973084434385,443.8126220703125
2012-12-04 00:00:00+05:30,311.15786051503574,311.6354675292969,443.4403856880533,441.49639892578125
2012-12-05 00:00:00+05:30,313.3866859283733,315.02410888671875,441.9513934036348,439.88330078125
2012-12-06 00:00:00+05:30,316.47956295222707,316.0019836425781,440.9173421490031,442.77862548828125
2012-12-07 00:00:00+05:30,316.22932653061224,315.25140380859375,441.20679643780613,438.9732971191406
2012-12-10 00:00:00+05:30,313.8414655412946,315.20599365234375,439.3455540957317,442.44769287109375
2012-12-11 00:00:00+05:30,316.22934606815545,314.22802734375,441.8272145316126,450.76141357421875
2012-12-12 00:00:00+05:30,314.4100104389166,315.59259033203125,451.3405076544793,438.22882080078125
2012-12-13 00:00:00+05:30,315.59261536398793,314.3190612792969,436.78118799603175,429.95648193359375
2012-12-14 00:00:00+05:30,313.86420867602374,313.2729187011719,430.1632219283777,427.3919982910156
2012-12-17 00:00:00+05:30,312.8862981018772,307.7010803222656,428.5087953674229,432.43817138671875
2012-12-18 00:00:00+05:30,308.36055191601565,307.45086669921875,433.2240016309987,434.09259033203125
2012-12-19 00:00:00+05:30,306.81415304038836,312.9317932128906,434.6717610425817,432.6036682128906
2012-12-20 00:00:00+05:30,312.0221185896789,310.83953857421875,431.8590647105744,440.6691589355469
2012-12-21 00:00:00+05:30,309.74787681624736,307.4736633300781,439.01474561553204,436.07806396484375
2012-12-24 00:00:00+05:30,309.2930628274851,307.5191650390625,436.7809804493505,439.8417663574219
2012-12-26 00:00:00+05:30,308.4288448338982,309.42950439453125,437.77376332624095,432.9757995605469
2012-12-27 00:00:00+05:30,311.1123678715808,309.3384704589844,434.29942637319385,428.6742248535156
2012-12-28 00:00:00+05:30,309.7933673130362,308.22418212890625,429.9977557415161,431.900390625
2012-12-31 00:00:00+05:30,307.9285127730415,308.65625,431.900330641116,434.17523193359375
2013-01-01 00:00:00+05:30,310.24827093189657,311.33990478515625,434.7542577819415,438.9317932128906
2013-01-02 00:00:00+05:30,313.7960407157801,312.63616943359375,439.34559573652353,438.8492736816406
2013-01-03 00:00:00+05:30,313.8414261299967,310.81671142578125,440.0900039004717,440.3795166015625
2013-01-04 00:00:00+05:30,311.5672786054857,308.9974060058594,441.74453243384386,442.3236083984375
2013-01-07 00:00:00+05:30,310.975965300864,303.9259033203125,441.4551078288284,434.6304016113281
2013-01-08 00:00:00+05:30,303.83488043756995,304.8582763671875,432.6450114590457,434.7131042480469
2013-01-09 00:00:00+05:30,305.6542749297753,303.60748291015625,435.1266655234573,429.58416748046875
2013-01-10 00:00:00+05:30,304.5172172113725,307.3827209472656,430.1632424674272,427.3506164550781
2013-01-11 00:00:00+05:30,307.8830296154551,304.42620849609375,427.68143208497185,412.0466613769531
2013-01-14 00:00:00+05:30,303.90315605662755,304.42620849609375,413.6184318204192,418.0027770996094
2013-01-15 00:00:00+05:30,305.10848127538776,303.97137451171875,417.7132758442253,416.6792297363281
2013-01-16 00:00:00+05:30,302.7205646699386,300.4236145019531,417.29974928767683,413.74261474609375
2013-01-17 00:00:00+05:30,299.1500357403335,303.2890930175781,412.00539374783216,414.073486328125
2013-01-18 00:00:00+05:30,304.7446293019957,301.49249267578125,415.2729557811862,405.677001953125
2013-01-21 00:00:00+05:30,300.1961484874023,299.53662109375,405.38751100182776,411.3436279296875
2013-01-22 00:00:00+05:30,299.51386548365053,297.3533630371094,410.6404413084487,397.8182678222656
2013-01-23 00:00:00+05:30,298.8316979672485,298.6497497558594,373.24931631655556,380.5703430175781
2013-01-24 00:00:00+05:30,298.1949055717742,300.3326721191406,379.53637525350496,387.8087463378906
2013-01-25 00:00:00+05:30,300.33263070947834,302.4931335449219,387.5604801718361,394.1783752441406
2013-01-28 00:00:00+05:30,302.584061237653,304.90374755859375,393.76479567237584,389.0909118652344
2013-01-29 00:00:00+05:30,305.0857938115619,296.7621765136719,387.146897445694,387.60186767578125
2013-01-30 00:00:00+05:30,297.012298307003,298.6724853515625,388.47059934827337,394.96441650390625
2013-01-31 00:00:00+05:30,298.6496848681284,292.486572265625,391.3658741828318,392.06903076171875
2013-02-01 00:00:00+05:30,293.282573966949,291.1675720214844,391.15897183685587,384.54107666015625
2013-02-04 00:00:00+05:30,291.6223866023726,294.23773193359375,385.5751677915016,386.40240478515625
2013-02-05 00:00:00+05:30,289.43911303316685,292.9869079589844,384.4170968405063,381.7699279785156
2013-02-06 00:00:00+05:30,294.1012899130058,290.8719177246094,382.63851892036206,375.7724609375
2013-02-07 00:00:00+05:30,289.4163678824054,291.78155517578125,373.9111748410944,377.2201232910156
2013-02-08 00:00:00+05:30,291.32672925825733,295.67047119140625,376.4341292792488,374.4901428222656
2013-02-11 00:00:00+05:30,295.647766997796,298.8089294433594,376.43417491455733,380.9839782714844
2013-02-12 00:00:00+05:30,298.21759851938697,302.56134033203125,378.46089935302734,380.52899169921875
2013-02-13 00:00:00+05:30,301.69716731716244,302.1065368652344,380.52903251208517,377.0132751464844
2013-02-14 00:00:00+05:30,302.0155607089521,306.9278564453125,375.6896784819117,384.2929382324219
2013-02-15 00:00:00+05:30,305.5178387983697,307.8147888183594,383.5070908924709,382.2662353515625
2013-02-18 00:00:00+05:30,308.38334872454584,307.4736633300781,382.4316052293239,388.966796875
2013-02-19 00:00:00+05:30,306.7914091840184,306.9278564453125,390.4558438632103,394.2611389160156
2013-02-20 00:00:00+05:30,308.15591964367263,307.90576171875,394.5920144806118,394.7160949707031
2013-02-21 00:00:00+05:30,307.01881394377347,303.0389404296875,393.7648470868927,387.353759765625
2013-02-22 00:00:00+05:30,301.1968319925646,299.8777770996094,386.31980378416637,376.7238464355469
2013-02-25 00:00:00+05:30,301.6744065959436,298.58148193359375,377.2613938178717,373.6629333496094
2013-02-26 00:00:00+05:30,297.83099462766336,296.21630859375,373.4975796543542,373.9939270019531
